time,x,y,z,ax,ay,az,aw
1526153137.58,-3.63502812386,0.152654960752,5.56103420258,-0.00481103170353,-0.391149109551,0.00408764800365,0.920305666181,
1526153137.69,-3.65963411331,0.155520886183,5.57332134247,-0.00455064077755,-0.394003840455,0.00435005615536,0.919087233285,
1526153137.78,-3.70246291161,0.154497921467,5.57874679565,-0.00489292666648,-0.39677239782,0.00407290886962,0.917894947698,
1526153137.9,-3.72751641273,0.156828641891,5.59025478363,-0.00486756786416,-0.399644798649,0.00417846741195,0.916647632466,
1526153138.01,-3.75946092606,0.151698037982,5.59499740601,-0.0063661857106,-0.402165540825,0.00441812296416,0.915534177211,
1526153138.1,-3.78487539291,0.153752878308,5.60520076752,-0.00639113693519,-0.404841525107,0.00445388161567,0.914353682038,
1526153138.2,-3.81346106529,0.1561229527,5.60220193863,-0.00399917258426,-0.407354987102,0.00363657206778,0.913253905793,
1526153138.3,-3.83803296089,0.157932311296,5.61151838303,-0.00395172306704,-0.410010861197,0.00376854846172,0.912064293582,
1526153138.4,-3.860247612,0.157763704658,5.61477565765,-0.00518039616395,-0.41250152331,0.00405995644301,0.910933133394,
1526153138.51,-3.88377332687,0.159504130483,5.62381839752,-0.00519259788363,-0.415357364001,0.00405256096191,0.909634472657,
1526153138.61,-3.91040682793,0.155849546194,5.62426567078,-0.00529736381476,-0.417185793624,0.0037161838751,0.908798185249,
1526153138.7,-3.93336868286,0.157286018133,5.63213443756,-0.0054304886902,-0.419853581592,0.00359197176911,0.907568497446,
1526153138.8,-3.96380209923,0.15785895288,5.63560724258,-0.005256947123,-0.422181173417,0.00364351090998,0.90648891121,
1526153138.91,-3.98627877235,0.158809766173,5.64241743088,-0.00540678372435,-0.424810142768,0.00350162875161,0.90525954725,
1526153139.0,-4.01673698425,0.160012587905,5.64191675186,-0.0051260824647,-0.42702815859,0.00371586317661,0.904216161883,
1526153139.1,-4.03872585297,0.160723924637,5.64777374268,-0.00524223685534,-0.429595333712,0.00344364736366,0.902999728405,
1526153139.22,-4.06328296661,0.160383924842,5.64347934723,-0.00430841990512,-0.431626185898,0.00217134783887,0.902039665654,
1526153139.32,-4.07987785339,0.159845799208,5.64882659912,-0.00458786075325,-0.433807861736,0.000894632827993,0.900993279809,
1526153139.42,-4.11480283737,0.16739565134,5.65414476395,-0.00487835927343,-0.436424320594,0.002037358512,0.899725437662,
1526153139.52,-4.13185548782,0.166940301657,5.65897464752,-0.00511284464097,-0.438624048232,0.000857190902348,0.898655700675,
1526153139.59,-4.16410398483,0.16353186965,5.65677928925,-0.00520659854893,-0.441182889232,0.00222692259114,0.897399348337,
1526153139.71,-4.18140411377,0.163337051868,5.66096401215,-0.00537370072887,-0.443459278651,0.0012212506929,0.896277579808,
1526153139.82,-4.22062015533,0.166165217757,5.66237974167,-0.00483913705101,-0.446047006828,0.00241387384853,0.894993197553,
1526153139.92,-4.23857688904,0.166002318263,5.6663146019,-0.00503995937299,-0.448188917787,0.00157034562172,0.893923277914,
1526153140.0,-4.27832698822,0.167044043541,5.6706700325,-0.00511791109911,-0.451255891644,0.00266700069496,0.892375937792,
1526153140.12,-4.29660749435,0.166954055429,5.67406892776,-0.00526110188379,-0.453539171565,0.00188570883863,0.8912188198,
1526153140.22,-4.33630943298,0.170348078012,5.67669153214,-0.00486387490179,-0.456602254113,0.00271671946239,0.889653496422,
1526153140.32,-4.35525226593,0.170448079705,5.67993450165,-0.00495009336719,-0.458941521901,0.00195176313346,0.888450542614,
1526153140.41,-4.40045690536,0.16963416338,5.68647527695,-0.00488500937761,-0.463533581091,0.00453684673692,0.886054271987,
1526153140.53,-4.42064332962,0.173704683781,5.69149398804,-0.00454075430455,-0.466812648229,0.00509756161335,0.884329886337,
1526153140.63,-4.46904706955,0.174194961786,5.69183731079,-0.00551321640797,-0.469888309204,0.0053540445705,0.882692424078,
1526153140.73,-4.49036073685,0.177917614579,5.69658041,-0.00521131972181,-0.473042571088,0.00572557283255,0.881005553842,
1526153140.83,-4.53160953522,0.180891558528,5.69388008118,-0.0050079895813,-0.475648432089,0.0052311616362,0.879605663943,
1526153140.93,-4.55331993103,0.184224873781,5.6982922554,-0.00477691606225,-0.478664368197,0.00557216591376,0.877967285643,
1526153141.02,-4.5895524025,0.182053506374,5.70062637329,-0.00559119239239,-0.48100214254,0.00558480720939,0.876683801246,
1526153141.13,-4.61128854752,0.185230821371,5.70463657379,-0.00539732659015,-0.483982284575,0.0058827739416,0.875041376196,
1526153141.23,-4.64760351181,0.186008110642,5.7050447464,-0.00552223221192,-0.486241552853,0.00577250782195,0.873787923574,
1526153141.32,-4.66976308823,0.189241915941,5.70850372314,-0.00521619830962,-0.48901927376,0.00609129835122,0.872236113246,
1526153141.44,-4.70937347412,0.18232652545,5.70362281799,-0.00500043937411,-0.491482775482,0.00543666908378,0.870855969515,
1526153141.54,-4.73190832138,0.184896439314,5.70694065094,-0.00490150375391,-0.494294304669,0.0056914934242,0.869262171347,
1526153141.63,-4.77742242813,0.183726325631,5.70874166489,-0.00555374498259,-0.497857953063,0.00574987817697,0.867221744071,
1526153141.74,-4.80015563965,0.185865625739,5.71203327179,-0.00572060215478,-0.500761842681,0.00609759672528,0.865544724979,
1526153141.82,-4.85141706467,0.18027305603,5.70435476303,-0.00538023683895,-0.504425829682,0.00564360872381,0.863419819718,
1526153141.94,-4.87494564056,0.182178780437,5.70676851273,-0.00555553630899,-0.507446287731,0.00590047291471,0.861645278235,
1526153142.04,-4.93096208572,0.181871384382,5.6999297142,-0.00519842908129,-0.511528774558,0.00561044479647,0.859232106036,
1526153142.13,-4.95550537109,0.183505788445,5.70174694061,-0.00543442793311,-0.514658282252,0.0057907916323,0.857358610055,
1526153142.22,-5.01282548904,0.17633241415,5.69750928879,-0.00611462266265,-0.51922673878,0.00566849456258,0.854595853778,
1526153142.34,-5.04256057739,0.176730930805,5.69514989853,-0.00644982250769,-0.522188302378,0.00569982137446,0.852786777973,
1526153142.43,-5.10855102539,0.172537177801,5.68811559677,-0.00631341076941,-0.526743135383,0.00532812430969,0.849984365305,
1526153142.55,-5.13845300674,0.172965317965,5.68488550186,-0.0064770629955,-0.529779744836,0.00537702396197,0.84809348378,
1526153142.63,-5.19829130173,0.172219380736,5.67798471451,-0.00554440195109,-0.534306427282,0.00502930454507,0.845257716597,
1526153142.75,-5.22719478607,0.17257244885,5.67444944382,-0.00576772095506,-0.537299236653,0.00509845914393,0.843356549391,
1526153142.83,-5.2718706131,0.174412041903,5.66901397705,-0.00551155009128,-0.540634793139,0.00533653607644,0.841222422815,
1526153142.94,-5.30011510849,0.174835383892,5.66500043869,-0.00560055972329,-0.543715945729,0.00543023929115,0.839233052609,
1526153143.03,-5.33639621735,0.173559218645,5.65802240372,-0.00521180697917,-0.546607041456,0.00531714354601,0.837356141246,
1526153143.14,-5.36372470856,0.174125641584,5.65395021439,-0.00510601692073,-0.549571222802,0.00533204440937,0.835414249915,
1526153143.24,-5.39776563644,0.17327696085,5.65337276459,-0.00489210890691,-0.551809836829,0.00526817677816,0.833938977122,
1526153143.34,-5.42390012741,0.173875108361,5.64912128448,-0.00472328834667,-0.55473971863,0.00526940397258,0.831993851241,
1526153143.45,-5.45208692551,0.176477879286,5.64952421188,-0.00471274425623,-0.556135876986,0.00549816113116,0.831059833342,
1526153143.54,-5.47749757767,0.177217125893,5.64520120621,-0.00449337823252,-0.558896863584,0.00555900930256,0.829206369273,
1526153143.64,-5.50281095505,0.172457292676,5.64535522461,-0.00532766961759,-0.560199964614,0.00596548860936,0.828318796435,
1526153143.75,-5.52710771561,0.173190712929,5.64120674133,-0.00502902190941,-0.562900311234,0.00602368748261,0.826487546028,
1526153143.85,-5.55212593079,0.176518082619,5.64590263367,-0.00579336606928,-0.563879024329,0.00666725442437,0.82581016617,
1526153143.95,-5.57513904572,0.177148267627,5.64243030548,-0.00554200808803,-0.566532486048,0.00678440483429,0.823992839927,
1526153144.05,-5.60000133514,0.175662428141,5.64401292801,-0.00583410854078,-0.567602164686,0.00667575160443,0.823255233911,
1526153144.14,-5.62227916718,0.176386237144,5.64088535309,-0.00561888798747,-0.570237309838,0.00683277184039,0.821432378102,
1526153144.25,-5.65288591385,0.183259725571,5.63901376724,-0.00554383815788,-0.571285373013,0.0069792651834,0.820703099968,
1526153144.35,-5.67512178421,0.184258460999,5.63592481613,-0.00516638583307,-0.573920550731,0.00694825531534,0.818865209698,
1526153144.45,-5.71042823792,0.182906985283,5.63339757919,-0.00557316308984,-0.575364945284,0.00702820806022,0.817847616542,
1526153144.55,-5.73207330704,0.184067040682,5.6303024292,-0.00512340174468,-0.577982873439,0.00706648252385,0.816002214207,
1526153144.66,-5.76772403717,0.189867377281,5.62666654587,-0.0052251904566,-0.57912937803,0.00762193980856,0.815183271983,
1526153144.76,-5.78927564621,0.191118642688,5.62322092056,-0.00463773268243,-0.581786965015,0.00748865354372,0.813293513341,
1526153144.85,-5.83133602142,0.188111066818,5.6233754158,-0.00547121865851,-0.583138108294,0.00744609512322,0.812320483608,
1526153144.96,-5.85299491882,0.189397916198,5.62015485764,-0.00492563550604,-0.585777462734,0.00743179002864,0.810422896249,
1526153145.06,-5.89262628555,0.187923386693,5.61927986145,-0.00565071796612,-0.587093918117,0.00779130674307,0.809461608871,
1526153145.17,-5.91658401489,0.194056853652,5.61672115326,-0.00528476366307,-0.589561183241,0.00917568502976,0.807654312991,
1526153145.26,-5.95742988586,0.20074865222,5.61654376984,-0.00542982688951,-0.590650143148,0.0101485436564,0.806845668292,
1526153145.37,-5.98129701614,0.206280380487,5.61397171021,-0.0050213068012,-0.593150934273,0.0113192752462,0.804996043255,
1526153145.46,-6.01851081848,0.207040220499,5.61410570145,-0.0051457404818,-0.594362206501,0.0104819582403,0.804112689484,
1526153145.57,-6.04197072983,0.212673574686,5.61146450043,-0.00473428559866,-0.596833697153,0.0117278700902,0.802265281279,
1526153145.66,-6.08086156845,0.213107451797,5.60742998123,-0.00579598568076,-0.597793650313,0.0109764053069,0.801553913796,
1526153145.77,-6.10370826721,0.218295291066,5.60522699356,-0.00532548050813,-0.600092034929,0.0119765903468,0.799823574393,
1526153145.85,-6.14086818695,0.213471993804,5.60577535629,-0.00605682086334,-0.601396047467,0.0110720762169,0.798851374249,
1526153145.97,-6.16380691528,0.218597635627,5.60344982147,-0.00555331165715,-0.603693262079,0.0120779538609,0.797105845594,
1526153146.06,-6.20477581024,0.209056302905,5.60219240189,-0.00596754653638,-0.605367893955,0.0111420024611,0.795845435457,
1526153146.16,-6.22797107697,0.214065253735,5.59976196289,-0.0054405391075,-0.607660748143,0.0120357912516,0.794086868944,
1526153146.28,-6.27093362808,0.206943526864,5.59885597229,-0.00605354235637,-0.60925414365,0.0116406048281,0.792866470088,
1526153146.37,-6.29442358017,0.211532324553,5.5957736969,-0.00548929429296,-0.611549072393,0.0123666765927,0.79109080706,
1526153146.46,-6.34376335144,0.212373539805,5.58788537979,-0.0056932239835,-0.613419437655,0.0116308647272,0.789651127837,
1526153146.58,-6.36788654327,0.216712847352,5.58409976959,-0.00506973007891,-0.615707239622,0.0122040853922,0.787864171805,
1526153146.66,-6.41952419281,0.212284967303,5.58035469055,-0.00578950311498,-0.617863960969,0.011708346701,0.786176520895,
1526153146.78,-6.4445567131,0.216051086783,5.57661724091,-0.00525115816014,-0.620180601616,0.0121486080372,0.784347409023,
1526153146.86,-6.49851369858,0.217741727829,5.56872940063,-0.0062932641795,-0.622108467103,0.012266763332,0.78280966812,
1526153146.97,-6.52399253845,0.221016138792,5.56488132477,-0.00576180154119,-0.624375343883,0.0126482354002,0.781000802647,
1526153147.07,-6.57033348083,0.219662830234,5.55602216721,-0.00674565178815,-0.625827609481,0.012719223009,0.779828520098,
1526153147.18,-6.59608888626,0.222774997354,5.55238056183,-0.00625066480888,-0.62809559802,0.0130993979281,0.778000806369,
1526153147.28,-6.64464521408,0.223060652614,5.5459280014,-0.00720520197765,-0.629210970092,0.0132778355305,0.777087729451,
1526153147.38,-6.6714758873,0.22617302835,5.54205656052,-0.00672782126973,-0.631338679316,0.0136005528026,0.775358777201,
1526153147.49,-6.72245693207,0.21912381053,5.5448307991,-0.00758084090011,-0.631778173352,0.0132475346803,0.774998950549,
1526153147.59,-6.74934482574,0.22252446413,5.54100036621,-0.00703160623623,-0.633764393444,0.0135687493318,0.77337516068,
1526153147.69,-6.80271720886,0.221246823668,5.54242372513,-0.00675930458612,-0.634293566652,0.0124406930741,0.772962620222,
1526153147.79,-6.82965040207,0.224504843354,5.53860282898,-0.00616926738125,-0.636224111786,0.0127281236483,0.771374626618,
1526153147.88,-6.88145446777,0.224319055676,5.53690862656,-0.00691630261227,-0.636773297124,0.0128522341907,0.77091293471,
1526153147.98,-6.90861415863,0.227582067251,5.53328990936,-0.00622791220999,-0.638623041187,0.0131174095049,0.769382712272,
1526153148.08,-6.95873832703,0.226319938898,5.534304142,-0.00800032814742,-0.639427556806,0.0135137132475,0.768690948237,
1526153148.18,-6.98637580872,0.229774445295,5.53060388565,-0.00729583560392,-0.641237929921,0.013787282868,0.767183549644,
1526153148.27,-7.04546499252,0.221887677908,5.52754020691,-0.00804243568461,-0.642300473662,0.0133700638236,0.766294109435,
1526153148.4,-7.07367801666,0.225711271167,5.52401781082,-0.00730421348844,-0.644211474948,0.0136888549205,0.764690028222,
1526153148.48,-7.1238155365,0.222762659192,5.52204799652,-0.00751869486455,-0.645158995314,0.0132118906439,0.763897104288,
1526153148.59,-7.15296792984,0.226413324475,5.51805925369,-0.00677798526366,-0.646934602742,0.0134767620392,0.762396258894,
1526153148.69,-7.20823764801,0.229062974453,5.51983690262,-0.00792925142243,-0.647719094104,0.0135091409709,0.761718192782,
1526153148.79,-7.23725748062,0.232461392879,5.51602172852,-0.00715468106289,-0.649306349703,0.0137695174435,0.760368644253,
1526153148.88,-7.28785848618,0.228471934795,5.5080037117,-0.00770197460156,-0.650170927765,0.0130536136975,0.759636786527,
1526153148.99,-7.31641292572,0.231835737824,5.50451517105,-0.00687384994147,-0.651741228681,0.0133453434544,0.758292834486,
1526153149.09,-7.36433982849,0.227522149682,5.50494241714,-0.00765068581918,-0.652891032644,0.0136232790126,0.757290679177,
1526153149.19,-7.39258241653,0.230760782957,5.50158214569,-0.00675104716935,-0.654459032708,0.0138691562858,0.75594010634,
1526153149.29,-7.44672346115,0.224442839622,5.50023365021,-0.00653464148555,-0.655865789866,0.0123019512367,0.754748982205,
1526153149.39,-7.47494697571,0.227635353804,5.4965596199,-0.00563790785986,-0.657417500126,0.0126324097819,0.753399539917,
1526153149.5,-7.53037595749,0.221367135644,5.49218893051,-0.00630111549228,-0.658461299665,0.0124452103002,0.752485301868,
1526153149.59,-7.55880403519,0.224394097924,5.48828935623,-0.00537103936154,-0.659952862224,0.0126409441189,0.75118145485,
1526153149.71,-7.61045455933,0.225340798497,5.4779510498,-0.00622460693603,-0.660833600218,0.0124787805282,0.750402883209,
1526153149.81,-7.63896942139,0.228266462684,5.47399377823,-0.00530786223057,-0.662383034055,0.012598774238,0.749040595483,
1526153149.9,-7.67447042465,0.228761970997,5.47486257553,-0.0044523615175,-0.663718125816,0.0133586516632,0.747850233915,
1526153150.0,-7.70269536972,0.231463417411,5.47062969208,-0.00360569700917,-0.665284983347,0.0134262258868,0.746460063459,
1526153150.11,-7.75315761566,0.223571419716,5.46475839615,-0.00491717375714,-0.66610079494,0.0135708403011,0.745722055914,
1526153150.2,-7.78215312958,0.2264136374,5.46012401581,-0.00409159491992,-0.667417968049,0.0137195243183,0.744545693311,
1526153150.29,-7.82536554337,0.222211763263,5.44851016998,-0.00372966975789,-0.667979001118,0.0135747986661,0.744046953135,
1526153150.41,-7.85404109955,0.225065141916,5.44384765625,-0.00290076747071,-0.669246991386,0.0137490814002,0.742907136073,
1526153150.5,-7.8941321373,0.221716627479,5.44575071335,-0.00214650387903,-0.670190772563,0.0144365858669,0.742045352982,
1526153150.61,-7.92253112793,0.224295794964,5.44144058228,-0.00134111923947,-0.671476532017,0.0145248222443,0.74088224293,
1526153150.7,-7.97632884979,0.212402462959,5.43745803833,-0.00254087058414,-0.672145266825,0.0141300749367,0.740280099181,
1526153150.81,-8.00456428528,0.215064451098,5.43340921402,-0.00174508090771,-0.673465678882,0.0141561466212,0.7390808735,
1526153150.9,-8.05516529083,0.205042049289,5.43068122864,-0.00177837180065,-0.673800858295,0.0141720520076,0.738774927631,
1526153151.02,-8.08392238617,0.207612738013,5.42673015594,-0.00101387106122,-0.675077480886,0.0142880035224,0.737607768276,
1526153151.12,-8.14268016815,0.193975374103,5.43131399155,-0.00278746150375,-0.675272941934,0.0140711419722,0.737428428333,
1526153151.21,-8.17640399933,0.193453341722,5.42811107635,-0.00296809759411,-0.676064534826,0.0132001597773,0.736718189628,
1526153151.3,-8.23847103119,0.192952394485,5.43074131012,-0.00642340816264,-0.676726433145,0.0139052838822,0.736075211911,
1526153151.42,-8.27143478394,0.192432850599,5.42792987823,-0.00658252629721,-0.677511117746,0.0130117816896,0.735367968582,
1526153151.51,-8.32805919647,0.194602414966,5.42882633209,-0.0071707098813,-0.677527488787,0.0141185424421,0.73532696783,
1526153151.61,-8.36107540131,0.194229543209,5.42686843872,-0.00724260199191,-0.678260238086,0.013373203066,0.734664380236,
1526153151.71,-8.41111755371,0.185952365398,5.43156290054,-0.00613767895826,-0.677749199968,0.0145377921951,0.735123801437,
1526153151.81,-8.44405937195,0.185843035579,5.43023777008,-0.00613535551408,-0.678417484439,0.0139783659265,0.734517991275,
1526153151.91,-8.49476146698,0.176912516356,5.43527173996,-0.00584074552213,-0.677558844342,0.0158631756899,0.735274273862,
1526153152.03,-8.52777862549,0.177010282874,5.43474149704,-0.00567578256729,-0.678197314139,0.0153640503605,0.734697308109,
1526153152.12,-8.5936870575,0.162329882383,5.44234514236,-0.00804666878735,-0.677524258084,0.0147752181084,0.735307978849,
1526153152.22,-8.62728500366,0.162299498916,5.44222354889,-0.00796566553844,-0.678061032551,0.0142169387473,0.734824919938,
1526153152.3,-8.68408584595,0.152191981673,5.44241094589,-0.00701505566304,-0.677650436891,0.0133765523548,0.735229040655,
1526153152.42,-8.71781826019,0.152699872851,5.44242191315,-0.006764853318,-0.678278348158,0.0129798598391,0.734659269606,
1526153152.52,-8.77390670776,0.143080279231,5.44584274292,-0.00672643119547,-0.677604691781,0.0135402177471,0.735270901984,
1526153152.62,-8.80802726746,0.143887981772,5.44581413269,-0.00627690448316,-0.678192392044,0.0130480792795,0.734741742023,
1526153152.71,-8.85454559326,0.138514354825,5.44716024399,-0.00587697675231,-0.677657868707,0.0126137881158,0.735245650428,
1526153152.83,-8.88814258575,0.139844194055,5.44674777985,-0.00531619484243,-0.678244559769,0.0123320574223,0.734713533002,
1526153152.92,-8.93772602081,0.133411720395,5.44560050964,-0.00686284990791,-0.679178382567,0.012808857965,0.733829380103,
1526153153.01,-8.97139835358,0.134878471494,5.44496822357,-0.00625048890846,-0.679773168217,0.0125724213496,0.733288009844,
1526153153.13,-9.01938247681,0.129729539156,5.4491109848,-0.0075707826144,-0.68056693055,0.0130058959786,0.732531352887,
1526153153.24,-9.05249214172,0.131244957447,5.44864225388,-0.00698507234736,-0.681189943003,0.0129327612715,0.73195916143,
1526153153.32,-9.10430526733,0.125524520874,5.4492764473,-0.00833342490568,-0.681095705032,0.0126103757272,0.732038368557,
1526153153.43,-9.13745975494,0.127013877034,5.44847249985,-0.00772008800216,-0.681783516395,0.0125253081608,0.731406011507,
1526153153.52,-9.19192218781,0.119201950729,5.44867658615,-0.00916029538572,-0.682191599736,0.0125161346736,0.731008930596,
1526153153.62,-9.22391033173,0.121099554002,5.45045375824,-0.00862210157015,-0.68279493662,0.012334453553,0.730455060319,
1526153153.72,-9.26604175568,0.118470191956,5.4406414032,-0.00641229688439,-0.683435065857,0.0143250933395,0.729842575427,
1526153153.83,-9.29806041718,0.120533391833,5.44197750092,-0.00579181994202,-0.683979020358,0.0141436338383,0.729341560693,
1526153153.93,-9.34735584259,0.113775834441,5.44577932358,-0.00603149251889,-0.684482652267,0.0154143840522,0.728841214948,
1526153154.04,-9.37881946564,0.115834161639,5.44711637497,-0.00536045586838,-0.68509708046,0.0152411571732,0.728272588381,
1526153154.13,-9.43006038666,0.107553765178,5.44080209732,-0.0058692530497,-0.68569123095,0.0161450927144,0.727689785313,
1526153154.22,-9.4616651535,0.109933555126,5.44239711761,-0.00521094996527,-0.6863355902,0.0160452941599,0.727089301366,
1526153154.34,-9.50495910645,0.1066275388,5.44291877747,-0.00395446706966,-0.687004496196,0.0166765729358,0.726451014393,
1526153154.45,-9.53678894043,0.108610264957,5.44391059875,-0.0033476372994,-0.68765611253,0.0166387366364,0.725838147708,
1526153154.53,-9.57860660553,0.105367064476,5.4325594902,-0.0018899002583,-0.688574862546,0.0177915604254,0.724944513272,
1526153154.64,-9.61058998108,0.107023581862,5.43303489685,-0.00132256073236,-0.689213243062,0.0178341828513,0.7243378344,
1526153154.73,-9.66498184204,0.0959776043892,5.42552375793,-0.00142634787706,-0.689828704738,0.0174701167955,0.723760401425,
1526153154.83,-9.69724655151,0.0976112186909,5.42556715012,-0.000865044375714,-0.690496380769,0.0175704623094,0.723121897537,
1526153154.94,-9.7458524704,0.0891728028655,5.42718744278,-0.0008568932964,-0.691631085146,0.0179657430062,0.722026966167,
1526153155.04,-9.77900505066,0.0909689515829,5.42703914642,-0.000232731001534,-0.692381559129,0.0180674721476,0.721305267459,
1526153155.13,-9.82770633698,0.0846624150872,5.41896152496,0.000509103517226,-0.693300693447,0.0189860965183,0.720398096485,
1526153155.24,-9.86098766327,0.0864224135876,5.41844367981,0.00119441203665,-0.694072960447,0.0191386759022,0.719649227083,
1526153155.34,-9.9069108963,0.0798563435674,5.41001319885,0.00286451577908,-0.694679484923,0.0189172944313,0.719064909273,
1526153155.43,-9.940325737,0.0816279351711,5.40970897675,0.0034721353445,-0.695440241804,0.0190861000929,0.718322027463,
1526153155.55,-9.99258327484,0.0711504220963,5.40453624725,0.00300610627236,-0.696252571833,0.0185553493135,0.717550708001,
1526153155.64,-10.026140213,0.0732486620545,5.40411043167,0.00374367146526,-0.697035308176,0.0187272539886,0.716782431452,
1526153155.74,-10.0594167709,0.076927177608,5.40059518814,0.00869888309249,-0.698085617538,0.0198599382267,0.715685952686,
1526153155.85,-10.0930128098,0.0787122920156,5.3998632431,0.00946059027474,-0.698883457147,0.0200689208394,0.714891354665,
1526153155.95,-10.1262226105,0.0814012736082,5.38848733902,0.013950445398,-0.699354307447,0.0212337755502,0.714323501297,
1526153156.05,-10.1586446762,0.083025611937,5.38788366318,0.0147130676593,-0.700229697863,0.0215135685444,0.71344170206,
1526153156.15,-10.2101564407,0.0609314963222,5.37816143036,0.00769981269553,-0.700311068746,0.0181193058379,0.713566262258,
1526153156.25,-10.2411108017,0.0623068809509,5.37744665146,0.00841475740899,-0.701240649346,0.0184445073385,0.712636333421,
1526153156.35,-10.2633237839,0.0711595863104,5.36666822433,0.0119052918011,-0.70154435646,0.0199144923083,0.712247985566,
1526153156.46,-10.2932386398,0.0718531087041,5.36572980881,0.012647089933,-0.702527655127,0.0202644021114,0.711255438577,
1526153156.55,-10.3045558929,0.0902663916349,5.35938835144,0.0151443756114,-0.702166653725,0.0212266841676,0.711535006984,
1526153156.67,-10.3330774307,0.0906326919794,5.35896015167,0.015788393678,-0.703081227918,0.0217498077057,0.710601477229,
1526153156.74,-10.3539848328,0.0921110287309,5.35033035278,0.014205402577,-0.702686904979,0.0215224296586,0.711031718793,
1526153156.87,-10.3750619888,0.0935964882374,5.34882164001,0.0149169301183,-0.703780386371,0.0220603960737,0.70991829944,
1526153156.97,-10.3854045868,0.098534502089,5.34225034714,0.0168110865078,-0.703102928427,0.0220103231464,0.710548524087,
1526153157.06,-10.3997173309,0.0998238399625,5.33950471878,0.0174370175976,-0.704050506437,0.022404381916,0.709582185849,
