time_us,x,y,rz_rad,s0,s1,s2,s3
8869003.000000,246.000000,144.000000,-3.063057,20.636326,23.751932,18.257019,23.730602
8882533.000000,246.000000,144.000000,-3.049967,20.419340,24.062290,17.926067,24.352583
8896440.000000,246.000000,144.000000,-3.036877,20.209078,24.380625,17.611517,25.005825
8917260.000000,246.000000,144.000000,-3.023787,20.005518,24.707109,17.312746,25.692165
8931369.000000,246.000000,144.000000,-3.010697,19.808590,25.041847,17.029209,26.413448
8951995.000000,246.000000,144.000000,-2.997607,19.618267,25.385033,16.760323,27.171778
8965984.000000,246.000000,144.000000,-2.984518,19.434513,25.736780,16.505541,27.969362
8979782.000000,246.000000,144.000000,-2.971428,19.257311,26.097324,16.264416,28.808645
9000823.000000,246.000000,144.000000,-2.958338,19.086653,26.466801,16.036476,29.692247
9014377.000000,246.000000,144.000000,-2.945248,18.922518,26.845434,15.821259,29.995491
9035197.000000,246.000000,144.000000,-2.932158,18.764885,27.233387,15.618390,29.348162
9049050.000000,246.000000,144.000000,-2.919068,18.613768,27.630890,15.427495,28.719906
9063172.000000,246.000000,144.000000,-2.905978,18.469189,28.038160,15.248160,28.110018
9083854.000000,246.000000,144.000000,-2.892888,18.331114,28.455427,15.080100,27.517839
9098131.000000,246.000000,144.000000,-2.879798,18.199594,28.882915,14.922961,26.942764
9118466.000000,246.000000,144.000000,-2.866709,18.074623,29.320900,14.776441,26.384212
9132508.000000,246.000000,144.000000,-2.853619,17.956257,29.769608,14.640264,25.841625
9146441.000000,246.000000,144.000000,-2.840529,17.844517,30.229374,14.514160,25.314468
9167098.000000,246.000000,144.000000,-2.827439,17.739426,30.700470,14.397880,24.802250
9180935.000000,246.000000,144.000000,-2.814349,17.641081,31.183161,14.291186,24.304483
9201719.000000,246.000000,144.000000,-2.801259,17.549482,31.677813,14.193854,23.820736
9215493.000000,246.000000,144.000000,-2.788169,17.464718,32.184734,14.105674,23.350561
9229701.000000,246.000000,144.000000,-2.775079,17.386856,32.704288,14.026437,22.893566
9250311.000000,246.000000,144.000000,-2.761989,17.315948,33.236816,13.955970,22.449348
9264161.000000,246.000000,144.000000,-2.748899,17.252123,33.782742,13.894119,22.017557
9284998.000000,246.000000,144.000000,-2.735810,17.195442,34.342445,13.840678,21.597826
9298734.000000,246.000000,144.000000,-2.722720,17.146008,33.700291,13.795512,21.189821
9312800.000000,246.000000,144.000000,-2.709630,17.103909,32.425888,13.758484,20.793224
9333593.000000,246.000000,144.000000,-2.696540,17.069315,31.237993,13.729478,20.407738
9347429.000000,246.000000,144.000000,-2.683450,17.042301,30.129229,13.708360,20.033073
9368219.000000,246.000000,144.000000,-2.670360,17.023014,29.093063,13.694979,19.668957
9382105.000000,246.000000,144.000000,-2.657270,17.011610,28.123676,13.689283,19.315125
9395958.000000,246.000000,144.000000,-2.644180,17.008278,27.215858,13.691132,18.971334
9416781.000000,246.000000,144.000000,-2.631090,17.013119,26.364937,13.700484,18.637346
9430673.000000,246.000000,144.000000,-2.618001,17.026360,25.566717,13.717214,18.312920
9451430.000000,246.000000,144.000000,-2.604911,17.048204,24.817408,13.741266,17.997860
9465221.000000,246.000000,144.000000,-2.591821,17.078819,24.113560,13.772590,17.691952
9479242.000000,246.000000,144.000000,-2.578731,17.118454,23.452105,13.811075,17.395029
9500152.000000,246.000000,144.000000,-2.565641,17.167320,22.830210,13.856720,17.106873
9513899.000000,246.000000,144.000000,-2.552551,17.225725,22.245308,13.909471,16.827330
9534755.000000,246.000000,144.000000,-2.539461,17.293879,21.695055,13.969275,16.556232
9548506.000000,246.000000,144.000000,-2.526371,17.372086,21.177311,14.036087,16.293421
9562434.000000,246.000000,144.000000,-2.513281,17.460644,20.690130,14.109894,16.038752
9583515.000000,246.000000,144.000000,-2.500191,17.559900,20.231720,14.190699,15.792074
9597149.000000,246.000000,144.000000,-2.487102,17.670204,19.800421,14.278471,15.553263
9618147.000000,246.000000,144.000000,-2.474012,17.791912,19.394709,14.373161,15.322200
9631701.000000,246.000000,144.000000,-2.460922,17.925409,19.013210,14.474837,15.098768
9645696.000000,246.000000,144.000000,-2.447832,18.071144,18.654617,14.583476,14.882849
9666461.000000,246.000000,144.000000,-2.434742,18.229567,18.317736,14.699048,14.674342
9680390.000000,246.000000,144.000000,-2.421652,18.401110,18.001459,14.821638,14.473142
9701217.000000,246.000000,144.000000,-2.408562,18.586334,17.704771,14.951218,14.279173
9715171.000000,246.000000,144.000000,-2.395472,18.785795,17.426735,15.087836,14.092351
9728916.000000,246.000000,144.000000,-2.382382,19.000053,17.166466,15.231509,13.912592
9749922.000000,246.000000,144.000000,-2.369292,19.229742,16.923128,15.382299,13.739825
9763609.000000,246.000000,144.000000,-2.356203,19.475550,16.695967,15.540237,13.574005
9784639.000000,246.000000,144.000000,-2.343113,19.738186,16.484304,15.705385,13.415034
9798235.000000,246.000000,144.000000,-2.330023,20.018431,16.287434,15.877785,13.262897
9812367.000000,246.000000,144.000000,-2.316933,20.317104,16.104774,16.057528,13.117524
9832994.000000,246.000000,144.000000,-2.303843,20.635111,15.935730,16.244656,12.978887
9847063.000000,246.000000,144.000000,-2.290753,20.973398,15.779766,16.439276,12.846934
9867738.000000,246.000000,144.000000,-2.277663,21.333008,15.636393,16.641443,12.721649
9881790.000000,246.000000,144.000000,-2.264573,21.715069,15.505135,16.851250,12.603009
9895458.000000,246.000000,144.000000,-2.251483,22.120754,15.385553,17.068838,12.490993
9916240.000000,246.000000,144.000000,-2.238394,22.551394,15.277232,17.294260,12.385574
9930147.000000,246.000000,144.000000,-2.225304,23.008371,15.179780,17.527628,12.286764
9950937.000000,246.000000,144.000000,-2.212214,23.493208,15.092855,17.769110,12.194556
9964720.000000,246.000000,144.000000,-2.199124,24.007601,15.016105,18.018780,12.108949
9978978.000000,246.000000,144.000000,-2.186034,24.553288,14.949212,18.276808,12.029957
9999509.000000,246.000000,144.000000,-2.172944,25.132236,14.891904,18.543312,11.957588
10013653.000000,246.000000,144.000000,-2.159854,25.746614,14.843863,18.818468,11.891870
10034185.000000,246.000000,144.000000,-2.146764,26.398701,14.804859,19.102413,11.832834
10047983.000000,246.000000,144.000000,-2.133674,27.091061,14.774642,19.395306,11.780507
10061947.000000,246.000000,144.000000,-2.120584,27.826477,14.752971,19.697386,11.734934
10082823.000000,246.000000,144.000000,-2.107495,28.608036,14.739647,20.008770,11.696166
10096611.000000,246.000000,144.000000,-2.094405,29.439081,14.734464,20.329700,11.664234
10117519.000000,246.000000,144.000000,-2.081315,30.323341,14.737230,20.660349,11.639219
10131208.000000,246.000000,144.000000,-2.068225,31.264893,14.747773,21.000965,11.621180
10145301.000000,246.000000,144.000000,-2.055135,32.268406,14.765919,21.351791,11.610190
10165944.000000,246.000000,144.000000,-2.042045,33.338799,14.791538,21.713036,11.606325
10179896.000000,246.000000,144.000000,-2.028955,34.481831,14.824484,22.084955,11.609687
10200646.000000,246.000000,144.000000,-2.015865,33.981991,14.864610,22.467848,11.620353
10214450.000000,246.000000,144.000000,-2.002775,33.389950,14.911808,22.861967,11.638444
10228548.000000,246.000000,144.000000,-1.989685,32.812531,14.965940,23.267605,11.664054
10249261.000000,246.000000,144.000000,-1.976595,32.249306,15.026940,23.685131,11.697321
10263158.000000,246.000000,144.000000,-1.963505,31.699835,15.094693,24.114799,11.738373
10283955.000000,246.000000,144.000000,-1.950415,31.163694,15.169106,24.556997,11.787332
10297671.000000,246.000000,144.000000,-1.937325,30.640501,15.250091,25.012085,11.844370
10311773.000000,246.000000,144.000000,-1.924235,30.129871,15.337600,25.480404,11.909622
10332745.000000,246.000000,144.000000,-1.911145,29.631456,15.431556,25.962393,11.983290
10346369.000000,246.000000,144.000000,-1.898055,29.144897,15.531882,26.458445,12.065519
10367594.000000,246.000000,144.000000,-1.884965,28.669868,15.638556,26.969046,12.156527
10381207.000000,246.000000,144.000000,-1.871875,28.206081,15.751511,27.494614,12.256515
10394900.000000,246.000000,144.000000,-1.858785,27.753218,15.870705,28.035660,12.365689
10415760.000000,246.000000,144.000000,-1.845695,27.311008,15.996119,28.592695,12.484296
10429614.000000,246.000000,144.000000,-1.832605,26.879166,16.127726,29.166271,12.612572
10450388.000000,246.000000,144.000000,-1.819515,26.457430,16.265484,29.756920,12.750793
10464324.000000,246.000000,144.000000,-1.806425,26.045572,16.409397,30.062569,12.899228
10478143.000000,246.000000,144.000000,-1.793335,25.643349,16.559452,29.042217,13.058171
10499199.000000,246.000000,144.000000,-1.780245,25.250536,16.715641,28.076036,13.227957
10512857.000000,246.000000,144.000000,-1.767155,24.866903,16.877960,27.160463,13.408892
10533865.000000,246.000000,144.000000,-1.754065,24.492266,17.046412,26.292297,13.601352
10547439.000000,246.000000,144.000000,-1.740975,24.126417,17.221022,25.468536,13.805689
10561577.000000,246.000000,144.000000,-1.727885,23.769171,17.401796,24.686478,14.022346
10582245.000000,246.000000,144.000000,-1.714795,23.420343,17.588758,23.943640,14.251689
10596324.000000,246.000000,144.000000,-1.701705,23.079782,17.781925,23.237738,14.494244
10616951.000000,246.000000,144.000000,-1.688615,22.747316,17.981363,22.566662,14.750425
10630873.000000,246.000000,144.000000,-1.675525,22.422791,18.187065,21.928469,15.020787
10644694.000000,246.000000,144.000000,-1.662435,22.106068,18.399099,21.321354,15.305844
10665661.000000,246.000000,144.000000,-1.649345,21.796997,18.617514,20.743681,15.606190
10679427.000000,246.000000,144.000000,-1.636255,21.495443,18.842352,20.193892,15.922451
10700420.000000,246.000000,144.000000,-1.623165,21.201294,19.073690,19.670549,16.255293
10713935.000000,246.000000,144.000000,-1.610075,20.914434,19.311565,19.172398,16.605406
10728082.000000,246.000000,144.000000,-1.596985,20.634739,19.556070,18.698139,16.973545
10748711.000000,246.000000,144.000000,-1.583895,20.362106,19.807257,18.246664,17.360493
10762852.000000,246.000000,144.000000,-1.570805,20.096443,20.065231,17.816893,17.767147
10783529.000000,246.000000,144.000000,-1.557715,19.837656,20.330069,17.407845,18.194382
10797183.000000,246.000000,144.000000,-1.544625,19.585661,20.601856,17.018585,18.643232
10811175.000000,246.000000,144.000000,-1.531535,19.340363,20.880705,16.648260,19.114706
10831922.000000,246.000000,144.000000,-1.518445,19.101690,21.166704,16.296051,19.609972
10845837.000000,246.000000,144.000000,-1.505355,18.869587,21.459984,15.961191,20.130243
10866678.000000,246.000000,144.000000,-1.492265,18.643972,21.760633,15.643000,20.676802
10880449.000000,246.000000,144.000000,-1.479175,18.424801,22.068806,15.340779,21.251097
10894413.000000,246.000000,144.000000,-1.466085,18.212004,22.384615,15.053928,21.854633
10915208.000000,246.000000,144.000000,-1.452995,18.005543,22.708206,14.781853,22.489044
10929084.000000,246.000000,144.000000,-1.439905,17.805368,23.039717,14.524002,23.156094
10949900.000000,246.000000,144.000000,-1.426815,17.611439,23.379295,14.279871,23.857750
10963685.000000,246.000000,144.000000,-1.413725,17.423742,23.727118,14.048964,24.596081
10977744.000000,246.000000,144.000000,-1.400635,17.242229,24.083351,13.830834,25.373329
10998435.000000,246.000000,144.000000,-1.387545,17.066895,24.448170,13.625043,26.191992
11012326.000000,246.000000,144.000000,-1.374455,16.897699,24.821751,13.431190,27.054747
11033299.000000,246.000000,144.000000,-1.361365,16.734648,25.204288,13.248907,27.964497
11047120.000000,246.000000,144.000000,-1.348275,16.577740,25.596006,13.077814,28.924490
11060947.000000,246.000000,144.000000,-1.335185,16.426954,25.997078,12.917597,29.938208
11081796.000000,246.000000,144.000000,-1.322095,16.282310,26.407774,12.767923,31.009516
11095586.000000,246.000000,144.000000,-1.309005,16.143805,26.828314,12.628503,32.142666
11116657.000000,246.000000,144.000000,-1.295915,16.011469,27.258930,12.499060,33.342316
11130173.000000,246.000000,144.000000,-1.282825,15.885313,27.699900,12.379310,34.613655
11144205.000000,246.000000,144.000000,-1.269735,15.765374,28.151461,12.269021,35.962452
11164960.000000,246.000000,144.000000,-1.256645,15.651665,28.613937,12.167957,37.395027
11178801.000000,246.000000,144.000000,-1.243555,15.544243,29.087599,12.075891,38.918503
11199633.000000,246.000000,144.000000,-1.230465,15.443141,29.572756,11.992631,39.208591
11213478.000000,246.000000,144.000000,-1.217375,15.348433,30.069740,11.917947,38.644749
11227481.000000,246.000000,144.000000,-1.204285,15.260158,30.578901,11.851706,38.097828
11248412.000000,246.000000,144.000000,-1.191195,15.178382,31.100565,11.793701,37.567287
11262010.000000,246.000000,144.000000,-1.178105,15.103182,31.635145,11.743787,37.052685
11283137.000000,246.000000,144.000000,-1.165015,15.034631,32.183006,11.701795,36.553631
11296606.000000,246.000000,144.000000,-1.151924,14.972822,32.744556,11.667625,36.069653
11310623.000000,246.000000,144.000000,-1.138834,14.917855,33.320248,11.641099,35.600403
11331514.000000,246.000000,144.000000,-1.125744,14.869838,33.910511,11.622122,35.145424
11345552.000000,246.000000,144.000000,-1.112654,14.828847,34.515858,11.610564,34.704449
11366104.000000,246.000000,144.000000,-1.099564,14.795057,35.136730,11.606346,34.277077
11380191.000000,246.000000,144.000000,-1.086474,14.768554,35.773682,11.609357,33.863071
11393883.000000,246.000000,144.000000,-1.073384,14.749496,36.427284,11.619508,33.462025
11414892.000000,246.000000,144.000000,-1.060294,14.738034,37.098103,11.636713,33.073711
11428568.000000,246.000000,144.000000,-1.047204,14.734341,37.786701,11.660898,32.697826
11449391.000000,246.000000,144.000000,-1.034114,14.738562,38.493782,11.691997,32.334114
11463132.000000,246.000000,144.000000,-1.021024,14.750906,39.219971,11.729959,31.982323
11477285.000000,246.000000,144.000000,-1.007934,14.771571,39.966030,11.774734,31.642208
11497939.000000,246.000000,144.000000,-0.994844,14.800762,40.732643,11.826256,31.313593
11512020.000000,246.000000,144.000000,-0.981754,14.838704,41.520664,11.884490,30.996227
11532623.000000,246.000000,144.000000,-0.968665,14.885648,42.330872,11.949411,30.689905
11546610.000000,246.000000,144.000000,-0.955575,14.941843,43.164207,12.020988,30.394464
11560345.000000,246.000000,144.000000,-0.942485,15.007580,44.021523,12.099199,30.109715
11581227.000000,246.000000,144.000000,-0.929395,15.083126,43.460899,12.184023,29.835520
11595025.000000,246.000000,144.000000,-0.916305,15.168829,42.632252,12.275455,29.571650
11615895.000000,246.000000,144.000000,-0.903215,15.265001,41.846298,12.373483,29.318020
11629580.000000,246.000000,144.000000,-0.890125,15.371989,41.100765,12.478105,29.074455
11644006.000000,246.000000,144.000000,-0.877035,15.490221,40.393375,12.589338,28.840887
11664463.000000,246.000000,144.000000,-0.863945,15.620071,39.722206,12.707190,28.617163
11678421.000000,246.000000,144.000000,-0.850855,15.761965,39.085388,12.831682,28.403172
11699174.000000,246.000000,144.000000,-0.837765,15.916397,38.481037,12.962843,28.198782
11712867.000000,246.000000,144.000000,-0.824675,16.083851,37.907711,13.100678,28.003958
11726848.000000,246.000000,144.000000,-0.811585,16.264864,37.363819,13.245247,27.818588
11747682.000000,246.000000,144.000000,-0.798495,16.460014,36.847939,13.396587,27.642569
11761528.000000,246.000000,144.000000,-0.785405,16.669899,36.358902,13.554733,27.475891
11782461.000000,246.000000,144.000000,-0.772315,16.895149,35.895386,13.719756,27.318439
11796172.000000,246.000000,144.000000,-0.759225,17.136511,35.456287,13.891685,27.170223
11810130.000000,246.000000,144.000000,-0.746135,17.394737,35.040588,14.070607,27.031149
11830938.000000,246.000000,144.000000,-0.733046,17.670624,34.647305,14.256581,26.901176
11844795.000000,246.000000,144.000000,-0.719956,17.965015,34.275459,14.449697,26.780317
11865655.000000,246.000000,144.000000,-0.706866,18.278896,33.924202,14.650031,26.668530
11879409.000000,246.000000,144.000000,-0.693776,18.613272,33.592781,14.857667,26.565773
11893346.000000,246.000000,144.000000,-0.680686,18.969229,33.280399,15.072710,26.472115
11914164.000000,246.000000,144.000000,-0.667596,19.347933,32.986347,15.295247,26.387505
11928041.000000,246.000000,144.000000,-0.654506,19.750671,32.709980,15.525394,26.311930
11948822.000000,246.000000,144.000000,-0.641416,20.178858,32.450661,15.763280,26.245483
11962626.000000,246.000000,144.000000,-0.628326,20.633953,32.207767,16.009016,26.188112
11976637.000000,246.000000,144.000000,-0.615236,21.117617,31.980827,16.262720,26.139921
11997439.000000,246.000000,144.000000,-0.602146,21.631590,31.769245,16.524561,26.100908
12011273.000000,246.000000,144.000000,-0.589056,22.177843,31.572561,16.794672,26.071135
12032251.000000,246.000000,144.000000,-0.575966,22.758516,31.390333,17.073210,26.050678
12046128.000000,246.000000,144.000000,-0.562876,23.375853,31.222134,17.360329,26.039587
12059887.000000,246.000000,144.000000,-0.549786,24.032467,31.067472,17.656210,26.037928
12080677.000000,246.000000,144.000000,-0.536696,24.731077,30.926130,17.961031,26.045837
12094802.000000,246.000000,144.000000,-0.523606,25.474810,30.797592,18.274994,26.063330
12115338.000000,246.000000,144.000000,-0.510516,26.267029,30.681599,18.598293,26.090565
12129305.000000,246.000000,144.000000,-0.497426,27.111452,30.577839,18.931139,26.127647
12143142.000000,246.000000,144.000000,-0.484336,28.012226,30.485973,19.273766,26.174723
12164181.000000,246.000000,144.000000,-0.471246,28.974012,30.405760,19.626404,26.231945
12177787.000000,246.000000,144.000000,-0.458156,30.001957,30.336935,19.989279,26.299389
12198828.000000,246.000000,144.000000,-0.445066,31.101717,30.279257,20.362679,26.377214
12212357.000000,246.000000,144.000000,-0.431976,32.279816,30.232456,20.746861,26.465666
12226512.000000,246.000000,144.000000,-0.418886,33.543476,30.196318,21.142120,26.564867
12247193.000000,246.000000,144.000000,-0.405796,34.900909,30.170721,21.548748,26.675060
12261232.000000,246.000000,144.000000,-0.392707,36.361382,30.155403,21.967085,26.796391
12281851.000000,246.000000,144.000000,-0.379617,37.935448,30.150196,22.397432,26.929115
12295872.000000,246.000000,144.000000,-0.366527,39.635181,30.154976,22.840151,27.073486
12309572.000000,246.000000,144.000000,-0.353437,41.474472,30.169542,23.295609,27.229731
12330484.000000,246.000000,144.000000,-0.340347,43.469296,30.193838,23.764212,27.398104
12344312.000000,246.000000,144.000000,-0.327257,43.810432,30.227636,24.246330,27.578913
12365114.000000,246.000000,144.000000,-0.314167,43.272247,30.270847,24.742407,27.772438
12378865.000000,246.000000,144.000000,-0.301077,42.748310,30.323400,25.252871,27.979074
12393215.000000,246.000000,144.000000,-0.287987,42.238266,30.385187,25.778234,28.199064
12413665.000000,246.000000,144.000000,-0.274897,41.741779,30.456087,26.318968,28.432775
12427740.000000,246.000000,144.000000,-0.261807,41.258511,30.536032,26.875628,28.680662
12448300.000000,246.000000,144.000000,-0.248717,40.788177,30.625008,27.448689,28.943089
12462340.000000,246.000000,144.000000,-0.235627,40.330475,30.722889,28.038822,29.220448
12476109.000000,246.000000,144.000000,-0.222537,39.885124,30.829628,28.646578,29.513256
12496893.000000,246.000000,144.000000,-0.209447,39.451839,30.945221,29.272623,29.821930
12510781.000000,246.000000,144.000000,-0.196357,39.030407,31.069595,29.917658,30.147070
12531620.000000,246.000000,144.000000,-0.183267,38.620602,31.202700,30.582369,30.489159
12545393.000000,246.000000,144.000000,-0.170177,38.222134,31.344553,31.267546,30.848782
12559340.000000,246.000000,144.000000,-0.157087,37.834866,31.495174,31.973974,31.226574
12580149.000000,246.000000,144.000000,-0.143997,37.458504,31.654474,32.702526,31.623087
12594067.000000,246.000000,144.000000,-0.130907,37.092903,31.822523,33.454060,32.039192
12614860.000000,246.000000,144.000000,-0.117817,36.737915,31.999311,34.229599,32.475441
12628642.000000,246.000000,144.000000,-0.104727,36.393288,32.184864,35.030090,32.932732
12642597.000000,246.000000,144.000000,-0.091637,36.058929,32.379185,35.856640,33.411819
12663402.000000,246.000000,144.000000,-0.078547,35.734612,32.582340,36.710381,33.913654
12677235.000000,246.000000,144.000000,-0.065457,35.420284,32.794300,37.592518,34.439102
12698170.000000,246.000000,144.000000,-0.052367,35.115742,33.015205,38.504383,34.989254
12711866.000000,246.000000,144.000000,-0.039278,34.820866,33.245037,39.447292,35.565060
12725798.000000,246.000000,144.000000,-0.026188,34.535557,33.483925,38.884422,36.167759
12746605.000000,246.000000,144.000000,-0.013098,34.259716,33.731838,38.160744,36.798515
12760505.000000,246.000000,144.000000,-0.000008,33.993195,33.988953,37.469387,37.458641
12781508.000000,246.000000,144.000000,0.013082,33.735920,34.255310,36.808773,38.149559
12795196.000000,246.000000,144.000000,0.026172,33.487816,34.531052,36.177547,38.872711
12809258.000000,246.000000,144.000000,0.039262,33.248825,34.816166,35.574425,39.629696
12829890.000000,246.000000,144.000000,0.052352,33.018833,35.110905,34.998169,40.422283
12843746.000000,246.000000,144.000000,0.065442,32.797798,35.415279,34.447643,41.252262
12864586.000000,246.000000,144.000000,0.078532,32.585651,35.729465,33.921818,42.121666
12878373.000000,246.000000,144.000000,0.091622,32.382397,36.053585,33.419621,43.032551
12892631.000000,246.000000,144.000000,0.104712,32.187920,36.387798,32.940189,43.987263
12913390.000000,246.000000,144.000000,0.117802,32.002239,36.732224,32.482552,44.988323
12927359.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
12947833.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
12961618.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
12975580.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
12996668.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13010311.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13031079.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13044844.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13059043.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13079680.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13093612.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13114335.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13128085.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13142071.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13162893.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13176788.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13197600.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13211336.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13225303.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13246156.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13260001.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13280800.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13294671.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13308597.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13329450.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13343279.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13364039.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13377877.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13391793.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13412616.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13426505.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13447325.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13461042.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13475075.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13495935.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13509767.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13530568.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13544377.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13558268.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13579100.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13592913.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13613870.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13627601.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13641509.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13662404.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13676226.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
13697165.000000,246.000000,144.000000,0.130892,31.825294,37.087097,32.045959,46.038342
